,Sentence,encoded_label
16306,친구들 사이에서 말을 전하다가 어느 순간부터 내가 미움받게 되었어. 어떡하지?,3
16307,업무가 너무 과중하긴 한데 그래도 시작해봐야지.,5
16308, 제발 조언 부탁드려요,2
16309,"무겁지 그럼. 너, 잘 해. 알았어? ",4
16310,"고문 선생님께 들은 얘긴데, 올해는 달력 날짜가 묘하게 잡히는 바람에 조금 앞당겨졌다나 봐.",4
16311,학원비는 어디서 구할려구?,4
16312,"선생, 나 주전부리 좀 싸왔는데..같이 먹을래?",4
16313,정리돼서 지금은 괜찮아.,4
16314,오늘 결혼 약속을 한 여자친구네 집에 갔어.,0
16315,예전에는 힘들어도 무조건 열심히 했는데 요즘은 느긋하게 하고 있어.,5
16316,네...다행이네요… 전 제가 너무 재미가 없는 편이라서…,4
16317,부부관계에서 육체적으로는 아내가 나를 사랑해 주지 않고 있어. 육체적 관계를 구걸하는 내가 혐오스러워.,0
16318,권태기가 왔다고 잠깐 시간을 갖자더니 다른 사람이 생긴 거였어.,6
16319,알았어. 우리 집 반려견 해피랑 산책도 많이 해볼게.,4
16320,"선 그거 뭐, 하나 둘 셋 선넘자 하는게 아니라. 야, 너 일로와봐. 이러면 되지.",4
16321,"야, 너 왜 자꾸 따라와.",4
16322,"아니, 아직이야. 그래두 마음의 준비는 하고 있어야잖아. 걱정마. 난 괜찮으니까. 피곤할텐데 더 자.  ",4
16323,어제 헤어져서 지금 오늘 이틀째야.,3
16324,연락도 없고 어떻게 된 건지 알 수가 없어 이렇게 자꾸 기다려도 되는 건지.	,6
16325,요즘 노후준비하면서 후회된다는 생각이 많이 들어.,3
16326,가족 때문에 슬펐어.,3
16327,차례는 두군데서 지내는게 아니라는 소리가 있어서;0,2
16328,얼마 전 남편이 회사를 그만뒀어. 남편이 아직 오십 대 초반인데 퇴직해서 창피해.,0
16329,일을 마치고 집에 들어오면 나 자신이 초라해 보인다는 생각이 들 때가 종종 있어.,1
16330,잠깐만요. 여기 있습니다.,4
16331,이따 내려가면서 관리실에 얘기해야지.,6
16332,어제 엄마랑 싸웠는데 아직도 화해를 못 해서 힘들어.,3
16333,갑자기 의식을 잃어서 응급실에 가게 됐어.,3
16334,2시이후론안먹어요잘,3
16335,며칠 병원에 입원하면 괜찮아지질 거야 이건 아무것도 아니야.	,6
16336,가장 친한 직장 동료가 요즘에 내 문자에 답장을 안 보내.,3
16337,좀살다 이혼할듯...,6
16338,그 집 우동 참 맛있었는데. ,4
16339,누가 너보고 바보라고 해?,4
16340,직장 상사가 내일 회의 때 나보고 또 발표하래.,1
16341,나는 배우는 게 느린 편이여서 남들보다 업무 속도가 떨어져 너무 힘들어.,2
16342,회초리도 맞고 빠따도 맞아서 혼났지.,1
16343,어디 갔다 왔어요? 왜 술을 먹다 사라져요? 매너없게.,4
16344,아마 대한민국 체육사에서 랭킹 1위를 줘도 할 말이 없을 정도로 대단한 사건이라고봅니다.,0
16345,귀찮게 하네. 네 기억따위 내가 알 게 뭐야.,4
16346,신입 때 나랑 같이 교육받았던 동기는 벌써 임원으로 진급했는데 나만 그대로인 것 같아 초라하게 느껴져.,3
16347,아픈데 혼자 있으니 너무 외롭고 서러워.,3
16348,늙어서 아프니까 자식들에게 손이 많이 가는 거 같아 내 자신이 슬프다.,3
16349,애교 많은 우리 딸과 유쾌한 우리 아들을 생각하면 매우 행복하단 말이야.,5
16350,ㅋㅋ 대놓고 정준하 대상만들기~ 무도 다워요~~♡♡,5
16351,"회사에는 절대 연락하지 말고, 당분간 집에도 오지 말라고 그래서요. 그리고 휴대폰으로 전화해 봐도 안 받아요",4
16352,나 요즘 고민이 있어.,2
16353, 둘중하나를해야됨............,0
16354,그 옷은 어디서 난거예요?,4
16355,이번에 한번 얘기해보고 안 고쳐지면 따로 사는거 고민해봐야겠어.,3
16356,형수가 형의 병원비 때문에 주말에도 종이와 고물을 주우러 다녀서 형과 다퉜어.,3
16357,하하 이거 정말 조됐네.. ㅠ,2
16358,돼지에요..,3
16359,사위를 들이게 됐는데 외국인이라 혼란스러워.,2
16360,"그래서, 이번엔 어땠냐?",4
16361,아내가 임신했다는 사실을 알게 되어서 너무 기뻐.,5
16362,내 룸메이트가 볼 일을 보고 변기 물을 안 내려서 정말 짜증 나.,0
16363,"아, 알고 있냐니 뭘요.",4
16364,노트7 진짜 버리기 아까운데 안녕ㅜㅜ,3
16365, 집에다는 말도못하고 휴,3
16366,기획안을 제출했는 데 상사가 처음부터 다시 다 써오래.,3
16367,"아니~ 실은 꽤 조마조마했는데, 내가 걱정할 건 없었던 거 같애. 다들, 전부, ……예전처럼………무슨 생각하고 있는지 잘 모르겠어.",4
16368,딱히 얘기해본 적은 없네. 화만 냈지.,3
16369,계단에서 넘어지면서 허리만 다치셔서 좀 다행이긴 한데 허리 치료 때문에 당분간 병원 신세를 져야 해. 너무 속상해!,3
16370,친구들 때문에 옷을 자주 바꿔 입는 게 귀찮아.,2
16371,"오빠 미안한데, 점심 혼자 먹어야겠다. 밥 먹기가 싫으네.",4
16372,응. 그래야지. 아. 막막하다.,4
16373,당첨자는 한 명 뽑는 건데 내가 된 거야. 정말 행운이지?,5
16374,나는 며칠 전에 오른쪽 눈 백내장 수술을 했어. 그런데 같은 병실 입원 환자들이 모두 육십 대 이상이었어.,3
16375,손이짤린건 아닌지 걱정도 해봣어요.....,2
16376,고려대입학 유진!!!!!!!!!!!!!!!!!!!!!!!!!!,5
16377,어제 내 딸의 병문안을 갔는데 눈물이 났어.,3
16378,듣기로 여자친구가 자기 친구들한테 성드립을 진짜 많이 친대요.,0
16379,"아니, 형사가 그것도 모르십니까?",0
16380,뉴스에 나올 정도의 일은 아니야. 그리고 나도 자세히 왜 그랬는지는 모르겠어.,4
16381,오늘 남자친구랑 헤어져서 너무 눈물이 나와.,3
16382,"오피스텔로 갔어. 딸이랑 둘이만 있고 싶어하는 거 같으니까, 가드라고. 오늘 보니까, 걔두 안됐드라. 젊어서 실수한 거 때문에... 맘 고생 심하게 하드라. ",3
16383,어떡하지? 아내에게 잔소리를 조금 했더니 화를 내고 집을 나가버렸네.,1
16384,엄마! 대체 왜 이래! 결혼 문젠 내가 알아서 하게 그냥 두랬지!,1
16385,시간이 무슨....,2
16386,고등학교 때 알던 동창인데 이렇게 더럽게 방을 사용할 진 몰랐어.,1
16387,나쁜 새끼들 돈에 환장한 새끼들,6
16388,몰카가 진짜면 큰일인데요.....,1
16389,아내와 아이들이 잘 할 수 있을지 모르겠네.,5
16390,어제 아빠가 다쳤어.	,4
16391,나는 사람들과의 관계에 자신이 있어.,5
16392,나와봐요. 라면은 내가 끓일게요. ,4
16393,반 애들이 내 키가 작다고 놀려서 짜증나.,2
16394,간신히 잠이 들어서 자고 있는데 엄청 큰 천둥 소리 때문에 놀라서 깼어.,0
16395,똑같이 당해봐야 알지,1
16396,나 구경시켜줄 생각말고 일이나 열심히 해. 팀 들어가면 바쁘다며. ,4
16397, 나가자고 ㅠ 다 콧물 줄줄 감기인데 ㅠ,3
16398,왠지 참 오랜만이야~ 그렇지?,5
16399,나 남자친구가 생겼어.,5
16400,옆집 할머니가 떡을 가져다주셨어.,5
16401,"들어가자, 오빠.",4
16402,재정 상태가 너무 안 좋아서 초조해. 이 늦은 나이에 파산해야 하는 건 아니겠지?,2
16403,우리 부부는 대화가 없어.,1
16404,그거 써도 안없어지던데.,1
16405,요즘 두통이 습관적으로 생겨서 걱정이야.,2
16406,친구가 소개시켜 줬었어.,4
16407,공사 현장에 문제가 생겼다는데 들었어요?,4
16408,"어, 맞어. ",4
16409,그게 뭐야?,4
16410,그래 꼭 보여줄게. 얼마나 예쁘고 고급진 향수인지.,5
16411,신경이 안쓰인다면 거짓말이겠죠. 하지만 당신이 지금처럼 앞으로도 계속 솔직하게 말해준다면.. 상관안하도록 노력해볼께요. 물론... 그 친구가 빨리 나가준다면 더 고맙겠지만. ,4
16412,이쪽엔 없고 안쪽에서 개들 돌봐주고 있는데요.,4
16413,아가가 자꾸 크면 자연분만 힘들어지나요?,2
16414,이번 주말 이틀 동안 집에 좀 가줬으면 좋겠어. 부동산에서 사람들 오는데 번호 알려주고 그냥 들어오랄 수 없잖아. 당신이 집에 가서 문 좀 열어줘.,4
16415,나는 더 바라는 게 없어서 죽고 싶다는 생각이 들어. 이 생각이 나를 불안하게 해.,2
16416,아마 지금도 그대로 있을걸? 보자마자 나와서 잘 모르겠다.,3
16417,결혼 초에 남편이 자영업을 하면서 주식 투자를 했었어.,3
16418,나 축하해줘! 나 기분 좋은 일이 있어.,5
16419,?.....역시 황교안 최고!!!!!!!♥♥♥,5
16420,응. 거의 나만 청소를 한다고 하면 되지. 화는 내봤어. 내가 참다 못해서 한달 전에 뭐라고 했는데 처음에는 조금 고쳐지는 것 같더니 결국에는 똑같애.,1
16421,아. 이게 내가 가고 싶던 회사 공채 마지막 시즌인데. 아.,3
16422,우리가 그토록 바랬다니 그 우리가 누군지 되게 궁금하네,4
16423,딱 한 명. 진짜 대박이지.,5
16424,내일은 무슨 내일을 어케 알어,0
16425,"유재석이 정말 훌륭하지만본인이 원하는 개편, 즉 갑질 개편한거는아니겠죠?",4
16426,농담 아니거든? 친구 여잘 건드리는거 만큼은 나두 용납 안된단 소리야. ,1
16427,그렇다고 매달린적도 없는데...,2
16428,망했다. 망했어...,4
16429,지병으로 죽다 살아난 친구가 있는데 다시 건강관리를 안 하는 것 같아. 어쩌려고 그러는지 한심해 보여.,0
16430,그건 곤란하네요. 지금 병세가 많이 안 좋으셔서 중환자실에 계십니다. ,4
16431,노년이 되니 몸 이곳저곳이 아프네.,3
16432,벌써10개월이네요~~~,0
16433,차라리 도플라밍고한테 나라를 맡기겠다.,6
16434,잘 때 그렇게 많은 비가 올지 몰랐어. 비가 엄청 많이 와서 우리 동네가 다 물에 잠겼어.,2
16435,"아, 네. 그런 경우 증빙 서류를 본사로 보내 주시면 위약금 없이 해지가 가능합니다. ",4
16436,네가 구슬을 줘서 절대 아프지도 않고 다치지도 않는 거라고?,0
16437,나도 좀 보고 싶은 게 있는데.,4
16438,내가 하고 싶은 일을 그만두게 되어서 힘들어.,3
16439,안 그러면 입을 안 열어. 저게 일종의 친밀감의 표시야. 내가 경계를 풀테니 너도 경계를 풀어라 하는 거지.,4
16440,혹시 저와 같은 분 계신가요요즘은 통원치료를 받으면서 약을 먹어요...,3
16441,청와대는 벌써컴터바꾸던데ㅋㅋㅋ,4
16442,재미있는 사실 하나 알려 드릴까요? 이 선수 얼굴이 좀 긴 편이잖아요. 그런데 그 사람 이도 얼굴처럼 길대요.,4
16443,엄마 아빠가 아무리 열심히 일을 하더라도 우리 집은 계속 가난할 것 같아 너무 우울해.,3
16444,친구들이 여행을 가는데 계획을 아무도 세우지를 않아서 내가 다 준비하고 있어.,3
16445,아빠~~,5
16446,고마워. 너한테라도 얘기할게.,4
16447,아까 해피 산책시키다가 엄청 놀랐어.,0
16448,동료가 잘못한 일에 대해 억울하게 지목 당한 나만 잘리게 되었어. 정말 화가 나네.,1
16449,오늘 승진자 명단 나왔는데 나 떨어졌어. 우울하다.,3
16450,맞아. 그대로 있어.,6
16451,운명의 남자.,4
16452,"지금 제가 누르고 있는 부분, 평상시에 아픈 적 있었어요?",4
16453,손수건이라도 깔고 앉든가. ,4
16454, 개탄스럽다 뭐하냐,3
16455,"아, 진짜 짜증났어. 나 짜장면 진짜 좋아하는데.",6
16456,헐 나 이벤트 당첨됐대.,5
16457,"벌써 30분이나 지났어. 이게 뭐 하는 걸까, 너무 짜증난다.",6
16458,근데 뜯는순간 으읭??????????,0
16459,일주일에 5일? 거의 매일 드시지.,4
16460,그럴까? 약을 한번 쳐볼까?,1
16461,직장에서 여성이라는 이유로 차별대우를 받아서 상처받았어.,3
16462,야! 나 오늘 오는 길에 짭새들 몰려있길래 구경하다가 왔다?,4
16463,잘되실 거예요. 저 그럼 가볼게요.,4
16464,뼈빠지게 알바해서 돈 그거에 다 꼬라박냐 멍충아,6
16465,같은 맞벌이를 하는데 아내가 나에게 모든 집안일과 육아를 원해.,3
16466,한 번 더 여행가고 싶었는데.,3
16467,아 큰일 났네. 어떻게 하는 게 좋을까?,0
16468,요즘은 쉬는 시간마다 스트레칭을 하기는 해. 효과는 조금 있는 거 같기도 하고.,4
16469,회사 사람들과 어떻게 지내야 할지 고민이야.,2
16470,나중에 은퇴하고 내려가서 살 땅은 남편 명의가 아닌 내 명의로 할 거야.,1
16471,개누리 비박은 국민 편에 서라!!!!,6
16472,원래 점심에 오는대 점심에 안와가지구 저녁에 올줄알았는데안와써요ㅠㅠ,3
16473,나도..안보는걸로;;,2
16474,일단 방탈 해서 죄송해요.,3
16475,뭐~? 설마 이런 시간에 여자애 혼자 집에 보낼 셈이야? 에스코트는 신사의 의무라고~,5
16476,사람들이 너무 많아서 무슨 일인지 잘 안 보였어.,4
16477,유럽애들 디젤은 전부 우리나라에다 쏟아내는 구나....,0
16478,김훈 선생의 세련된 문체에 존경을 표합니다.,5
16479,고기보단 야채를 좋아하고 즐겨먹는데 이게 내 건강의 비결이 아닐까 싶어.,5
16480,어디 경찰서입니까?ㅡㅡ,1
16481,퇴근하고 나면 뭐해요?,4
16482,그냥..떨어트렸는데 그때부터 안돼요.,4
16483,땡볕에서 일하느라 힘들고 지쳐서 운동할 시간이 안나니 화가 나.,1
16484,딸 걱정이 너무 돼서 취업은 어찌 되는지 조심스럽게 물어봤어.,2
16485,"어때, 안 들리는데.",1
16486,그건 그렇지만...,4
16487,그래도 조건이 그만하기가 참 힘든데...,4
16488,형돈님...귀염둥이~~,5
16489,응. 다행히 다친 곳은 없어.,2
16490,아기들의 성향에 맞게 골라야 할까요?;,2
16491,대장님은 오늘 비번이세요? ,4
16492,히포크라테스에게 한치 부끄러움이 없기를..,4
16493,그래야겠어. 이거는 못 먹어. 뭐라고 해야지.,6
16494,옆집에 살던 절친한 친구가 어제 밤 운명했어.,1
16495,그렇게 할까 생각 중이야.,6
16496,현재 나의 신분은 말년휴가나온 구닌임할게없어서ㅋㅋㅋㅋㅋㅋㅋ,5
16497,"뭐, 설마 장난으로 그런 짓을 할 녀석들이 있을 줄은 아무도 생각도 못했겠지. 선거관리위원회를 나무라는 건 조금 너무한 처사 아닐까 싶은데.",4
16498,형님! 감사했습니다!,4
16499,이러면서 1번 찍고 박근혜 찬양하지,6
16500,따돌림이 두려워.,2
16501,기대라도 하고 있었나???,4
16502,부러우면 부럽다하면 되는거지 ㅋㅋ 웃긴놈들일세,6
16503,어떻게든 뭔가 찾아내려고 안달을 하는중..?,4
16504,전화로 얘기하면 안된대?,4
16505,아 짜장면에서 벌레나왔다.,6
16506,가족들도 모두 충격이 커.,4
16507,시험기간이라 야간 자율학습을 해야 하는데 너무 하기 싫어.,1
16508,국민이 할인 받는게 뭐가 잘못된건가?,1
16509,응. 열심히 준비했는데 팀장님 마음에는 안드나봐.,1
16510,쓰레기 퇴물들을 안보내고 재계약하는것도 대단한일,0
16511,화 안낼게.,1
16512,나 술 냄새 많이 났냐? ,4
16513,왜요.,4
16514,뭐 퍼먹을거까지야.. 드세요.,4
16515,나도 노력할께 머리가나빠서 노력하면할수록 수렁에빠지는거같지만서도,3
16516,멋있다고? 정말? 그걸 샀어? 그거 비쌀 텐데...너 대체 불판을 얼마나 닦았기에 그걸 산거야?,0
